race_id,track_name_ri,pred_finish_ri,car_number_ri,driver,formatted_driver,driver_id
5578,Bristol Motor Speedway,36,67,Corey Heim,Corey Heim,4387
5578,Bristol Motor Speedway,37,51,Cody Ware,Cody Ware,4125
5578,Bristol Motor Speedway,38,33,Austin Hill,Austin Hill,4133
5578,Bristol Motor Speedway,39,66,Chad Finchum,Chad Finchum,4232
5567,New Hampshire Motor Speedway,1,12,Ryan Blaney,Ryan Blaney,4023
5567,New Hampshire Motor Speedway,2,20,Christopher Bell,Christopher Bell,4153
5567,New Hampshire Motor Speedway,3,22,Joey Logano,Joey Logano,3859
5567,New Hampshire Motor Speedway,4,11,Denny Hamlin,Denny Hamlin,1361
5567,New Hampshire Motor Speedway,5,24,William Byron,William Byron,4184
5567,New Hampshire Motor Speedway,6,5,Kyle Larson,Kyle Larson,4030
5567,New Hampshire Motor Speedway,7,9,Chase Elliott,Chase Elliott,4062
5567,New Hampshire Motor Speedway,8,6,Brad Keselowski,Brad Keselowski,1816
5567,New Hampshire Motor Speedway,9,21,Josh Berry,Josh Berry,4123
5567,New Hampshire Motor Speedway,10,45,Tyler Reddick,Tyler Reddick,4065
5567,New Hampshire Motor Speedway,11,19,Chase Briscoe,Chase Briscoe,4228
5567,New Hampshire Motor Speedway,12,77,Carson Hocevar,Carson Hocevar,4326
5567,New Hampshire Motor Speedway,13,23,Bubba Wallace,Bubba Wallace,4025
5567,New Hampshire Motor Speedway,14,48,Alex Bowman,Alex Bowman,4045
5567,New Hampshire Motor Speedway,15,17,Chris Buescher,Chris Buescher,3989
5567,New Hampshire Motor Speedway,16,54,Ty Gibbs,Ty Gibbs,4368
5567,New Hampshire Motor Speedway,17,1,Ross Chastain,Ross Chastain,4001
5567,New Hampshire Motor Speedway,18,2,Austin Cindric,Austin Cindric,4180
5567,New Hampshire Motor Speedway,19,16,AJ Allmendinger,AJ Allmendinger,3774
5567,New Hampshire Motor Speedway,20,71,Michael McDowell,Michael McDowell,3832
5567,New Hampshire Motor Speedway,21,60,Ryan Preece,Ryan Preece,4070
5567,New Hampshire Motor Speedway,22,3,Austin Dillon,Austin Dillon,3873
5567,New Hampshire Motor Speedway,23,99,Daniel Suárez,Daniel Suárez,4113
5567,New Hampshire Motor Speedway,24,7,Justin Haley,Justin Haley,4172
5567,New Hampshire Motor Speedway,25,43,Erik Jones,Erik Jones,4059
5567,New Hampshire Motor Speedway,26,42,John Hunter Nemechek,John H. Nemechek,4092
5567,New Hampshire Motor Speedway,27,8,Kyle Busch,Kyle Busch,454
5567,New Hampshire Motor Speedway,28,47,Ricky Stenhouse Jr.,Ricky Stenhouse Jr,3888
5567,New Hampshire Motor Speedway,29,88,Shane van Gisbergen,Shane van Gisbergen,4469
5567,New Hampshire Motor Speedway,30,4,Noah Gragson,Noah Gragson,4224
5567,New Hampshire Motor Speedway,31,38,Zane Smith,Zane Smith,4272
5567,New Hampshire Motor Speedway,32,34,Todd Gilliland,Todd Gilliland,4231
5567,New Hampshire Motor Speedway,33,41,Cole Custer,Cole Custer,4104
5567,New Hampshire Motor Speedway,34,10,Ty Dillon,Ty Dillon,4013
5567,New Hampshire Motor Speedway,35,35,Riley Herbst,Riley Herbst,4269
5567,New Hampshire Motor Speedway,36,51,Cody Ware,Cody Ware,4125
5579,Kansas Speedway,1,5,Kyle Larson,Kyle Larson,4030
5579,Kansas Speedway,2,20,Christopher Bell,Christopher Bell,4153
5579,Kansas Speedway,3,11,Denny Hamlin,Denny Hamlin,1361
5579,Kansas Speedway,4,24,William Byron,William Byron,4184
5579,Kansas Speedway,5,9,Chase Elliott,Chase Elliott,4062
5579,Kansas Speedway,6,48,Alex Bowman,Alex Bowman,4045
5579,Kansas Speedway,7,12,Ryan Blaney,Ryan Blaney,4023
5579,Kansas Speedway,8,17,Chris Buescher,Chris Buescher,3989
5579,Kansas Speedway,9,19,Chase Briscoe,Chase Briscoe,4228
5579,Kansas Speedway,10,45,Tyler Reddick,Tyler Reddick,4065
5579,Kansas Speedway,11,1,Ross Chastain,Ross Chastain,4001
5579,Kansas Speedway,12,23,Bubba Wallace,Bubba Wallace,4025
5579,Kansas Speedway,13,22,Joey Logano,Joey Logano,3859
5579,Kansas Speedway,14,60,Ryan Preece,Ryan Preece,4070
5579,Kansas Speedway,15,77,Carson Hocevar,Carson Hocevar,4326
5579,Kansas Speedway,16,54,Ty Gibbs,Ty Gibbs,4368
5579,Kansas Speedway,17,6,Brad Keselowski,Brad Keselowski,1816
5579,Kansas Speedway,18,4,Noah Gragson,Noah Gragson,4224
5579,Kansas Speedway,19,43,Erik Jones,Erik Jones,4059
5579,Kansas Speedway,20,16,AJ Allmendinger,AJ Allmendinger,3774
5579,Kansas Speedway,21,21,Josh Berry,Josh Berry,4123
5579,Kansas Speedway,22,71,Michael McDowell,Michael McDowell,3832
5579,Kansas Speedway,23,2,Austin Cindric,Austin Cindric,4180
5579,Kansas Speedway,24,42,John Hunter Nemechek,John H. Nemechek,4092
5579,Kansas Speedway,25,8,Kyle Busch,Kyle Busch,454
5579,Kansas Speedway,26,3,Austin Dillon,Austin Dillon,3873
5579,Kansas Speedway,27,47,Ricky Stenhouse Jr.,Ricky Stenhouse Jr,3888
5579,Kansas Speedway,28,38,Zane Smith,Zane Smith,4272
5579,Kansas Speedway,29,99,Daniel Suárez,Daniel Suárez,4113
5579,Kansas Speedway,30,7,Justin Haley,Justin Haley,4172
5579,Kansas Speedway,31,34,Todd Gilliland,Todd Gilliland,4231
5579,Kansas Speedway,32,88,Shane van Gisbergen,Shane van Gisbergen,4469
5579,Kansas Speedway,33,41,Cole Custer,Cole Custer,4104
5579,Kansas Speedway,34,10,Ty Dillon,Ty Dillon,4013
5579,Kansas Speedway,35,35,Riley Herbst,Riley Herbst,4269
5579,Kansas Speedway,36,51,Cody Ware,Cody Ware,4125
5579,Kansas Speedway,37,44,J.J. Yeley,JJ Yeley,3669
5581,Charlotte Motor Speedway Road Course,1,88,Shane van Gisbergen,Shane van Gisbergen,4469
5581,Charlotte Motor Speedway Road Course,2,20,Christopher Bell,Christopher Bell,4153
5581,Charlotte Motor Speedway Road Course,3,24,William Byron,William Byron,4184
5581,Charlotte Motor Speedway Road Course,4,45,Tyler Reddick,Tyler Reddick,4065
5581,Charlotte Motor Speedway Road Course,5,5,Kyle Larson,Kyle Larson,4030
5581,Charlotte Motor Speedway Road Course,6,17,Chris Buescher,Chris Buescher,3989
5581,Charlotte Motor Speedway Road Course,7,12,Ryan Blaney,Ryan Blaney,4023
5581,Charlotte Motor Speedway Road Course,8,16,AJ Allmendinger,AJ Allmendinger,3774
5581,Charlotte Motor Speedway Road Course,9,9,Chase Elliott,Chase Elliott,4062
5581,Charlotte Motor Speedway Road Course,10,54,Ty Gibbs,Ty Gibbs,4368
5581,Charlotte Motor Speedway Road Course,11,19,Chase Briscoe,Chase Briscoe,4228
5581,Charlotte Motor Speedway Road Course,12,1,Ross Chastain,Ross Chastain,4001
5581,Charlotte Motor Speedway Road Course,13,8,Kyle Busch,Kyle Busch,454
5581,Charlotte Motor Speedway Road Course,14,22,Joey Logano,Joey Logano,3859
5581,Charlotte Motor Speedway Road Course,15,71,Michael McDowell,Michael McDowell,3832
5581,Charlotte Motor Speedway Road Course,16,48,Alex Bowman,Alex Bowman,4045
5581,Charlotte Motor Speedway Road Course,17,23,Bubba Wallace,Bubba Wallace,4025
5581,Charlotte Motor Speedway Road Course,18,77,Carson Hocevar,Carson Hocevar,4326
5581,Charlotte Motor Speedway Road Course,19,11,Denny Hamlin,Denny Hamlin,1361
5581,Charlotte Motor Speedway Road Course,20,6,Brad Keselowski,Brad Keselowski,1816
5581,Charlotte Motor Speedway Road Course,21,2,Austin Cindric,Austin Cindric,4180
5581,Charlotte Motor Speedway Road Course,22,60,Ryan Preece,Ryan Preece,4070
5581,Charlotte Motor Speedway Road Course,23,99,Daniel Suárez,Daniel Suárez,4113
5581,Charlotte Motor Speedway Road Course,24,38,Zane Smith,Zane Smith,4272
5581,Charlotte Motor Speedway Road Course,25,34,Todd Gilliland,Todd Gilliland,4231
5581,Charlotte Motor Speedway Road Course,26,47,Ricky Stenhouse Jr.,Ricky Stenhouse Jr,3888
5581,Charlotte Motor Speedway Road Course,27,41,Cole Custer,Cole Custer,4104
5581,Charlotte Motor Speedway Road Course,28,7,Justin Haley,Justin Haley,4172
5581,Charlotte Motor Speedway Road Course,29,3,Austin Dillon,Austin Dillon,3873
5581,Charlotte Motor Speedway Road Course,30,4,Noah Gragson,Noah Gragson,4224
5581,Charlotte Motor Speedway Road Course,31,43,Erik Jones,Erik Jones,4059
5581,Charlotte Motor Speedway Road Course,32,35,Riley Herbst,Riley Herbst,4269
5581,Charlotte Motor Speedway Road Course,33,10,Ty Dillon,Ty Dillon,4013
5581,Charlotte Motor Speedway Road Course,34,42,John Hunter Nemechek,John H. Nemechek,4092
5581,Charlotte Motor Speedway Road Course,35,21,Josh Berry,Josh Berry,4123
5581,Charlotte Motor Speedway Road Course,36,51,Cody Ware,Cody Ware,4125
5581,Charlotte Motor Speedway Road Course,37,66,Josh Bilicki,Josh Bilicki,4213
5582,Las Vegas Motor Speedway,1,24,William Byron,William Byron,4184
5582,Las Vegas Motor Speedway,2,20,Christopher Bell,Christopher Bell,4153
5582,Las Vegas Motor Speedway,3,5,Kyle Larson,Kyle Larson,4030
5582,Las Vegas Motor Speedway,4,11,Denny Hamlin,Denny Hamlin,1361
5582,Las Vegas Motor Speedway,5,45,Tyler Reddick,Tyler Reddick,4065
5582,Las Vegas Motor Speedway,6,1,Ross Chastain,Ross Chastain,4001
5582,Las Vegas Motor Speedway,7,19,Chase Briscoe,Chase Briscoe,4228
5582,Las Vegas Motor Speedway,8,9,Chase Elliott,Chase Elliott,4062
5582,Las Vegas Motor Speedway,9,17,Chris Buescher,Chris Buescher,3989
5582,Las Vegas Motor Speedway,10,48,Alex Bowman,Alex Bowman,4045
5582,Las Vegas Motor Speedway,11,22,Joey Logano,Joey Logano,3859
5582,Las Vegas Motor Speedway,12,12,Ryan Blaney,Ryan Blaney,4023
5582,Las Vegas Motor Speedway,13,23,Bubba Wallace,Bubba Wallace,4025
5582,Las Vegas Motor Speedway,14,99,Daniel Suárez,Daniel Suárez,4113
5582,Las Vegas Motor Speedway,15,77,Carson Hocevar,Carson Hocevar,4326
5582,Las Vegas Motor Speedway,16,16,AJ Allmendinger,AJ Allmendinger,3774
5582,Las Vegas Motor Speedway,17,54,Ty Gibbs,Ty Gibbs,4368
5582,Las Vegas Motor Speedway,18,60,Ryan Preece,Ryan Preece,4070
5582,Las Vegas Motor Speedway,19,6,Brad Keselowski,Brad Keselowski,1816
5582,Las Vegas Motor Speedway,20,2,Austin Cindric,Austin Cindric,4180
5582,Las Vegas Motor Speedway,21,71,Michael McDowell,Michael McDowell,3832
5582,Las Vegas Motor Speedway,22,42,John H Nemechek,John H. Nemechek,4092
5582,Las Vegas Motor Speedway,23,8,Kyle Busch,Kyle Busch,454
5582,Las Vegas Motor Speedway,24,21,Josh Berry,Josh Berry,4123
5582,Las Vegas Motor Speedway,25,7,Justin Haley,Justin Haley,4172
5582,Las Vegas Motor Speedway,26,4,Noah Gragson,Noah Gragson,4224
5582,Las Vegas Motor Speedway,27,43,Erik Jones,Erik Jones,4059
5582,Las Vegas Motor Speedway,28,38,Zane Smith,Zane Smith,4272
5582,Las Vegas Motor Speedway,29,3,Austin Dillon,Austin Dillon,3873
5582,Las Vegas Motor Speedway,30,47,Ricky Stenhouse Jr.,Ricky Stenhouse Jr,3888
5582,Las Vegas Motor Speedway,31,88,Shane van Gisbergen,Shane van Gisbergen,4469
5582,Las Vegas Motor Speedway,32,35,Riley Herbst,Riley Herbst,4269
5582,Las Vegas Motor Speedway,33,41,Cole Custer,Cole Custer,4104
5582,Las Vegas Motor Speedway,34,34,Todd Gilliland,Todd Gilliland,4231
5582,Las Vegas Motor Speedway,35,10,Ty Dillon,Ty Dillon,4013
5582,Las Vegas Motor Speedway,36,51,Cody Ware,Cody Ware,4125
5582,Las Vegas Motor Speedway,37,44,J.J. Yeley,JJ Yeley,3669
5582,Las Vegas Motor Speedway,38,78,Katherine Legge,Katherine Legge,4284
