race_id,driver_id,BestLapRank,Number,FullName,Sponsor,BestLapTime,BestLapSpeed,InLap,Laps,Diff
66,161,7,3,Todd Souza,Central Coast Cabinets Toyota,13.969,85.819,2,2,0.128
66,165,8,19,Jake Bollman,NAPA Auto Care Chevrolet,13.994,85.665,2,2,0.153
66,162,9,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,14.049,85.33,2,2,0.208
66,333,10,55,Andrew Chapman,High Point Racing/Racecar Factory Ford,14.058,85.275,2,2,0.217
66,340,11,88,Joey Iest,Shockwave/Columbia Bank Ford,14.124,84.877,2,2,0.283
66,275,12,51,Blake Lothian,Texas Lawbook Chevrolet,14.234,84.221,2,2,0.393
66,166,13,5,David Smith,Shockwave Marine Suspension Seating Toyota,14.874,80.597,2,2,1.033
66,277,14,72,Jonathan Reaume,Strike Mamba Racing Chevrolet,15.013,79.851,2,2,1.172
67,246,1,23,Jaron Giannini,Versatile & Stone/Third Gen Race Cars Toyota,14.864,80.651,1,2,0
67,159,2,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,14.891,80.505,2,2,0.027
67,163,3,1,Robbie Kennealy,Jan’s Towing Ford,14.9,80.456,2,2,0.036
67,231,4,4,"Eric Nascimento, Jr.",Impact Transp/RJ’s Paintshop/Phillips Bros Chevrolet,14.914,80.381,2,2,0.05
67,165,5,19,Jake Bollman,NAPA Auto Care Chevrolet,14.945,80.214,2,2,0.081
67,162,6,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,14.949,80.193,2,2,0.085
67,158,7,13,Tanner Reif,Central Coast Cabinets Toyota,14.951,80.182,1,2,0.087
67,160,8,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,14.96,80.134,2,2,0.096
67,340,9,88,Joey Iest,Shockwave/Columbia Bank Ford,14.98,80.027,2,2,0.116
67,333,10,55,Andrew Chapman,High Point Racing/Racecar Factory Ford,15.026,79.782,2,2,0.162
67,161,11,3,Todd Souza,Central Coast Cabinets Toyota,15.104,79.37,1,2,0.24
67,275,12,51,Blake Lothian,Texas Lawbook Chevrolet,15.112,79.328,2,2,0.248
67,342,13,21,Monty Tipton,Nascimento Motorports Toyota,15.132,79.223,2,2,0.268
67,164,14,77,Nick Joanides,King Taco/Rex MD/Wallace Sign Toyota,15.434,77.673,1,2,0.57
67,166,15,5,David Smith,Shockwave Marine Suspension Seating Toyota,15.478,77.452,2,2,0.614
67,149,16,72,Cody Dennison,ODA Ventures Chevrolet,15.498,77.352,2,2,0.634
69,182,1,18,Brent Crews,Mobil 1 Toyota,27.464,131.081,1,2,0
69,311,2,77,Tristan McKee,Spire Chevrolet,27.668,130.114,1,2,0.204
69,211,3,25,Taylor Reimer,BuzzBallz Toyota,27.731,129.819,1,2,0.267
69,327,4,28,Carson Brown,J Star Capital Investments/Unifi MI Industrial Chevrolet,27.737,129.791,1,2,0.273
69,101,5,70,Thomas Annunziata,Nitro Motorsports Toyota,27.761,129.678,1,2,0.297
69,320,6,13,Jade Avedisian,Central Coast Cabinets Toyota,27.838,129.32,1,3,0.374
69,343,7,24,Connor Hall,Sigma Performance Services Chevrolet,27.884,129.106,1,3,0.42
69,110,8,15,Jake Finch,Phoenix Construction Toyota,27.915,128.963,1,2,0.451
69,130,9,20,"Leland Honeyman, Jr.",Nitro Motorsports Toyota,27.939,128.852,2,3,0.475
69,269,10,46,Thad Moffitt,Pristine Auction Toyota,27.968,128.719,2,2,0.504
69,163,11,1,Robbie Kennealy,Jan’s Towing Ford,28.022,128.47,2,2,0.558
69,155,12,2,Isabella Robusto,AMSYS/RAFA Racing Team Toyota,28.08,128.205,1,2,0.616
69,342,13,4,Monty Tipton,Bare Bones Broth Toyota,28.17,127.796,1,2,0.706
69,159,14,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,28.172,127.786,1,2,0.708
69,160,15,71,Kyle Keller,Jan’s Racing/Jan’s Towing Ford,28.333,127.06,1,2,0.869
69,344,16,9,Derek Kraus,Shockwave Marine Seating Toyota,28.682,125.514,1,2,1.218
69,162,17,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,28.734,125.287,2,2,1.27
69,317,18,17,Kaylee Bryson,MMI/LSI Chevrolet,28.879,124.658,2,3,1.415
69,275,19,51,Blake Lothian,Texas Lawbook Chevrolet,28.97,124.266,2,2,1.506
69,328,20,6,Gavin Ray,Jerry Pitts Racing Toyota,29.022,124.044,3,3,1.558
69,149,21,72,Cody Dennison,Allied Cloud Chevrolet,29.356,122.633,4,4,1.892
69,333,22,55,Andrew Chapman,High Point Racing/Racecar Factory Ford,29.455,122.22,2,3,1.991
69,120,23,99,Michael Maples,International Brotherhood of Boilermakers Chevrolet,30.555,117.82,2,2,3.091
69,166,24,5,David Smith,Shockwave Marine Suspension Seating Toyota,31.045,115.961,3,4,3.581
